id,placeId,locationType,nameFr,nameEn,descriptionFr,descriptionEn,containedInPlaceStatus,streetAddress,addressLocality,addressRegion,postalCode,addressCountry,lastModification
VILLE-62015,62015,AdministrativeArea,Saint-Jean-de-Matha,Saint-Jean-de-Matha,Municipalité de Saint-Jean-de-Matha,Municipality of Saint-Jean-de-Matha,FALSE,"""""",Saint-Jean-de-Matha,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62020,62020,AdministrativeArea,Sainte-Béatrix,Sainte-Béatrix,Municipalité de Sainte-Béatrix,Municipality of Sainte-Béatrix,FALSE,"""""",Sainte-Béatrix,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62025,62025,AdministrativeArea,Saint-Alphonse-Rodriguez,Saint-Alphonse-Rodriguez,Municipalité de Saint-Alphonse-Rodriguez,Municipality of Saint-Alphonse-Rodriguez,FALSE,"""""",Saint-Alphonse-Rodriguez,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62030,62030,AdministrativeArea,Sainte-Marcelline-de-Kildare,Sainte-Marcelline-de-Kildare,Municipalité de Sainte-Marcelline-de-Kildare,Municipality of Sainte-Marcelline-de-Kildare,FALSE,"""""",Sainte-Marcelline-de-Kildare,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62037,62037,AdministrativeArea,Rawdon,Rawdon,Municipalité de Rawdon,Municipality of Rawdon,FALSE,"""""",Rawdon,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62047,62047,AdministrativeArea,Chertsey,Chertsey,Municipalité de Chertsey,Municipality of Chertsey,FALSE,"""""",Chertsey,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62053,62053,AdministrativeArea,Entrelacs,Entrelacs,Municipalité de Entrelacs,Municipality of Entrelacs,FALSE,"""""",Entrelacs,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62055,62055,AdministrativeArea,Notre-Dame-de-la-Merci,Notre-Dame-de-la-Merci,Municipalité de Notre-Dame-de-la-Merci,Municipality of Notre-Dame-de-la-Merci,FALSE,"""""",Notre-Dame-de-la-Merci,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62060,62060,AdministrativeArea,Saint-Donat,Saint-Donat,Municipalité de Saint-Donat,Municipality of Saint-Donat,FALSE,"""""",Saint-Donat,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62065,62065,AdministrativeArea,Saint-Côme,Saint-Côme,Municipalité de Saint-Côme,Municipality of Saint-Côme,FALSE,"""""",Saint-Côme,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62070,62070,AdministrativeArea,Sainte-Émélie-de-l'Énergie,Sainte-Émélie-de-l'Énergie,Municipalité de Sainte-Émélie-de-l'Énergie,Municipality of Sainte-Émélie-de-l'Énergie,FALSE,"""""",Sainte-Émélie-de-l'Énergie,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62075,62075,AdministrativeArea,Saint-Damien,Saint-Damien,Municipalité de Saint-Damien,Municipality of Saint-Damien,FALSE,"""""",Saint-Damien,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62080,62080,AdministrativeArea,Saint-Zénon,Saint-Zénon,Municipalité de Saint-Zénon,Municipality of Saint-Zénon,FALSE,"""""",Saint-Zénon,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62085,62085,AdministrativeArea,Saint-Michel-des-Saints,Saint-Michel-des-Saints,Municipalité de Saint-Michel-des-Saints,Municipality of Saint-Michel-des-Saints,FALSE,"""""",Saint-Michel-des-Saints,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62802,62802,AdministrativeArea,Manawan,Manawan,Territoire autochtone de Manawan,Aboriginal territory of Manawan,FALSE,"""""",Manawan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62902,62902,AdministrativeArea,Lac-Minaki,Lac-Minaki,Lac-Minaki,Lac-Minaki,FALSE,"""""",Lac-Minaki,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62904,62904,AdministrativeArea,Lac-Devenyns,Lac-Devenyns,Lac-Devenyns,Lac-Devenyns,FALSE,"""""",Lac-Devenyns,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62906,62906,AdministrativeArea,Baie-de-la-Bouteille,Baie-de-la-Bouteille,Baie-de-la-Bouteille,Baie-de-la-Bouteille,FALSE,"""""",Baie-de-la-Bouteille,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62908,62908,AdministrativeArea,Lac-Matawin,Lac-Matawin,Lac-Matawin,Lac-Matawin,FALSE,"""""",Lac-Matawin,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62910,62910,AdministrativeArea,Lac-Legendre,Lac-Legendre,Lac-Legendre,Lac-Legendre,FALSE,"""""",Lac-Legendre,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62912,62912,AdministrativeArea,Saint-Guillaume-Nord,Saint-Guillaume-Nord,Saint-Guillaume-Nord,Saint-Guillaume-Nord,FALSE,"""""",Saint-Guillaume-Nord,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62914,62914,AdministrativeArea,Lac-des-Dix-Milles,Lac-des-Dix-Milles,Lac-des-Dix-Milles,Lac-des-Dix-Milles,FALSE,"""""",Lac-des-Dix-Milles,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62916,62916,AdministrativeArea,Lac-Santé,Lac-Santé,Lac-Santé,Lac-Santé,FALSE,"""""",Lac-Santé,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62918,62918,AdministrativeArea,Baie-Obaoca,Baie-Obaoca,Baie-Obaoca,Baie-Obaoca,FALSE,"""""",Baie-Obaoca,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62919,62919,AdministrativeArea,Lac-Cabasta,Lac-Cabasta,Lac-Cabasta,Lac-Cabasta,FALSE,"""""",Lac-Cabasta,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62920,62920,AdministrativeArea,Baie-Atibenne,Baie-Atibenne,Baie-Atibenne,Baie-Atibenne,FALSE,"""""",Baie-Atibenne,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-62922,62922,AdministrativeArea,Lac-du-Taureau,Lac-du-Taureau,Lac-du-Taureau,Lac-du-Taureau,FALSE,"""""",Lac-du-Taureau,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-63005,63005,AdministrativeArea,Sainte-Marie-Salomé,Sainte-Marie-Salomé,Municipalité de Sainte-Marie-Salomé,Municipality of Sainte-Marie-Salomé,FALSE,"""""",Sainte-Marie-Salomé,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-63013,63013,AdministrativeArea,Saint-Jacques,Saint-Jacques,Municipalité de Saint-Jacques,Municipality of Saint-Jacques,FALSE,"""""",Saint-Jacques,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-63023,63023,AdministrativeArea,Saint-Alexis,Saint-Alexis,Municipalité de Saint-Alexis,Municipality of Saint-Alexis,FALSE,"""""",Saint-Alexis,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-63030,63030,AdministrativeArea,Saint-Esprit,Saint-Esprit,Municipalité de Saint-Esprit,Municipality of Saint-Esprit,FALSE,"""""",Saint-Esprit,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-63035,63035,AdministrativeArea,Saint-Roch-de-l'Achigan,Saint-Roch-de-l'Achigan,Municipalité de Saint-Roch-de-l'Achigan,Municipality of Saint-Roch-de-l'Achigan,FALSE,"""""",Saint-Roch-de-l'Achigan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-63040,63040,AdministrativeArea,Saint-Roch-Ouest,Saint-Roch-Ouest,Municipalité de Saint-Roch-Ouest,Municipality of Saint-Roch-Ouest,FALSE,"""""",Saint-Roch-Ouest,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-63048,63048,AdministrativeArea,Saint-Lin--Laurentides,Saint-Lin--Laurentides,Ville de Saint-Lin--Laurentides,Town of Saint-Lin--Laurentides,FALSE,"""""",Saint-Lin--Laurentides,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-63055,63055,AdministrativeArea,Saint-Calixte,Saint-Calixte,Municipalité de Saint-Calixte,Municipality of Saint-Calixte,FALSE,"""""",Saint-Calixte,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-63060,63060,AdministrativeArea,Sainte-Julienne,Sainte-Julienne,Municipalité de Sainte-Julienne,Municipality of Sainte-Julienne,FALSE,"""""",Sainte-Julienne,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-63065,63065,AdministrativeArea,Saint-Liguori,Saint-Liguori,Municipalité de Saint-Liguori,Municipality of Saint-Liguori,FALSE,"""""",Saint-Liguori,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-64008,64008,AdministrativeArea,Terrebonne,Terrebonne,Ville de Terrebonne,Town of Terrebonne,FALSE,"""""",Terrebonne,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-64015,64015,AdministrativeArea,Mascouche,Mascouche,Ville de Mascouche,Town of Mascouche,FALSE,"""""",Mascouche,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-65005,65005,AdministrativeArea,Laval,Laval,Ville de Laval,Town of Laval,FALSE,"""""",Laval,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66007,66007,AdministrativeArea,Montréal-Est,Montréal-Est,Ville de Montréal-Est,Town of Montréal-Est,FALSE,"""""",Montréal-Est,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66023,66023,AdministrativeArea,Montréal,Montréal,Ville de Montréal,Town of Montréal,FALSE,"""""",Montréal,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66032,66032,AdministrativeArea,Westmount,Westmount,Ville de Westmount,Town of Westmount,FALSE,"""""",Westmount,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66047,66047,AdministrativeArea,Montréal-Ouest,Montréal-Ouest,Ville de Montréal-Ouest,Town of Montréal-Ouest,FALSE,"""""",Montréal-Ouest,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66058,66058,AdministrativeArea,Côte-Saint-Luc,Côte-Saint-Luc,Ville de Côte-Saint-Luc,Town of Côte-Saint-Luc,FALSE,"""""",Côte-Saint-Luc,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66062,66062,AdministrativeArea,Hampstead,Hampstead,Ville de Hampstead,Town of Hampstead,FALSE,"""""",Hampstead,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66072,66072,AdministrativeArea,Mont-Royal,Mont-Royal,Ville de Mont-Royal,Town of Mont-Royal,FALSE,"""""",Mont-Royal,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66087,66087,AdministrativeArea,Dorval,Dorval,Ville de Dorval,Town of Dorval,FALSE,"""""",Dorval,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66092,66092,AdministrativeArea,L'Île-Dorval,L'Île-Dorval,Ville de L'Île-Dorval,Town of L'Île-Dorval,FALSE,"""""",L'Île-Dorval,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66097,66097,AdministrativeArea,Pointe-Claire,Pointe-Claire,Ville de Pointe-Claire,Town of Pointe-Claire,FALSE,"""""",Pointe-Claire,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66102,66102,AdministrativeArea,Kirkland,Kirkland,Ville de Kirkland,Town of Kirkland,FALSE,"""""",Kirkland,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66107,66107,AdministrativeArea,Beaconsfield,Beaconsfield,Ville de Beaconsfield,Town of Beaconsfield,FALSE,"""""",Beaconsfield,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66112,66112,AdministrativeArea,Baie-D'Urfé,Baie-D'Urfé,Ville de Baie-D'Urfé,Town of Baie-D'Urfé,FALSE,"""""",Baie-D'Urfé,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66117,66117,AdministrativeArea,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,Ville de Sainte-Anne-de-Bellevue,Town of Sainte-Anne-de-Bellevue,FALSE,"""""",Sainte-Anne-de-Bellevue,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66127,66127,AdministrativeArea,Senneville,Senneville,Municipalité de Senneville,Municipality of Senneville,FALSE,"""""",Senneville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-66142,66142,AdministrativeArea,Dollard-des-Ormeaux,Dollard-des-Ormeaux,Ville de Dollard-des-Ormeaux,Town of Dollard-des-Ormeaux,FALSE,"""""",Dollard-des-Ormeaux,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-67005,67005,AdministrativeArea,Saint-Mathieu,Saint-Mathieu,Municipalité de Saint-Mathieu,Municipality of Saint-Mathieu,FALSE,"""""",Saint-Mathieu,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-67010,67010,AdministrativeArea,Saint-Philippe,Saint-Philippe,Ville de Saint-Philippe,Town of Saint-Philippe,FALSE,"""""",Saint-Philippe,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-67015,67015,AdministrativeArea,La Prairie,La Prairie,Ville de La Prairie,Town of La Prairie,FALSE,"""""",La Prairie,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-67020,67020,AdministrativeArea,Candiac,Candiac,Ville de Candiac,Town of Candiac,FALSE,"""""",Candiac,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-67025,67025,AdministrativeArea,Delson,Delson,Ville de Delson,Town of Delson,FALSE,"""""",Delson,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-67030,67030,AdministrativeArea,Sainte-Catherine,Sainte-Catherine,Ville de Sainte-Catherine,Town of Sainte-Catherine,FALSE,"""""",Sainte-Catherine,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-67035,67035,AdministrativeArea,Saint-Constant,Saint-Constant,Ville de Saint-Constant,Town of Saint-Constant,FALSE,"""""",Saint-Constant,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-67040,67040,AdministrativeArea,Saint-Isidore,Saint-Isidore,Municipalité de Saint-Isidore,Municipality of Saint-Isidore,FALSE,"""""",Saint-Isidore,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-67045,67045,AdministrativeArea,Mercier,Mercier,Ville de Mercier,Town of Mercier,FALSE,"""""",Mercier,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-67050,67050,AdministrativeArea,Châteauguay,Châteauguay,Ville de Châteauguay,Town of Châteauguay,FALSE,"""""",Châteauguay,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-67055,67055,AdministrativeArea,Léry,Léry,Ville de Léry,Town of Léry,FALSE,"""""",Léry,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-67802,67802,AdministrativeArea,Kahnawake,Kahnawake,Territoire autochtone de Kahnawake,Aboriginal territory of Kahnawake,FALSE,"""""",Kahnawake,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-68005,68005,AdministrativeArea,Saint-Bernard-de-Lacolle,Saint-Bernard-de-Lacolle,Municipalité de Saint-Bernard-de-Lacolle,Municipality of Saint-Bernard-de-Lacolle,FALSE,"""""",Saint-Bernard-de-Lacolle,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-68010,68010,AdministrativeArea,Hemmingford,Hemmingford,Municipalité de Hemmingford,Municipality of Hemmingford,FALSE,"""""",Hemmingford,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-68015,68015,AdministrativeArea,Hemmingford,Hemmingford,Municipalité de Hemmingford,Municipality of Hemmingford,FALSE,"""""",Hemmingford,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-68020,68020,AdministrativeArea,Sainte-Clotilde,Sainte-Clotilde,Municipalité de Sainte-Clotilde,Municipality of Sainte-Clotilde,FALSE,"""""",Sainte-Clotilde,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-68025,68025,AdministrativeArea,Saint-Patrice-de-Sherrington,Saint-Patrice-de-Sherrington,Municipalité de Saint-Patrice-de-Sherrington,Municipality of Saint-Patrice-de-Sherrington,FALSE,"""""",Saint-Patrice-de-Sherrington,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-68030,68030,AdministrativeArea,Napierville,Napierville,Municipalité de Napierville,Municipality of Napierville,FALSE,"""""",Napierville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-68035,68035,AdministrativeArea,Saint-Cyprien-de-Napierville,Saint-Cyprien-de-Napierville,Municipalité de Saint-Cyprien-de-Napierville,Municipality of Saint-Cyprien-de-Napierville,FALSE,"""""",Saint-Cyprien-de-Napierville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-68040,68040,AdministrativeArea,Saint-Jacques-le-Mineur,Saint-Jacques-le-Mineur,Municipalité de Saint-Jacques-le-Mineur,Municipality of Saint-Jacques-le-Mineur,FALSE,"""""",Saint-Jacques-le-Mineur,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-68045,68045,AdministrativeArea,Saint-Édouard,Saint-Édouard,Municipalité de Saint-Édouard,Municipality of Saint-Édouard,FALSE,"""""",Saint-Édouard,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-68050,68050,AdministrativeArea,Saint-Michel,Saint-Michel,Municipalité de Saint-Michel,Municipality of Saint-Michel,FALSE,"""""",Saint-Michel,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-68055,68055,AdministrativeArea,Saint-Rémi,Saint-Rémi,Ville de Saint-Rémi,Town of Saint-Rémi,FALSE,"""""",Saint-Rémi,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69005,69005,AdministrativeArea,Havelock,Havelock,Municipalité de Havelock,Municipality of Havelock,FALSE,"""""",Havelock,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69010,69010,AdministrativeArea,Franklin,Franklin,Municipalité de Franklin,Municipality of Franklin,FALSE,"""""",Franklin,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69017,69017,AdministrativeArea,Saint-Chrysostome,Saint-Chrysostome,Municipalité de Saint-Chrysostome,Municipality of Saint-Chrysostome,FALSE,"""""",Saint-Chrysostome,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69025,69025,AdministrativeArea,Howick,Howick,Municipalité de Howick,Municipality of Howick,FALSE,"""""",Howick,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69030,69030,AdministrativeArea,Très-Saint-Sacrement,Très-Saint-Sacrement,Municipalité de Très-Saint-Sacrement,Municipality of Très-Saint-Sacrement,FALSE,"""""",Très-Saint-Sacrement,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69037,69037,AdministrativeArea,Ormstown,Ormstown,Municipalité de Ormstown,Municipality of Ormstown,FALSE,"""""",Ormstown,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69045,69045,AdministrativeArea,Hinchinbrooke,Hinchinbrooke,Municipalité de Hinchinbrooke,Municipality of Hinchinbrooke,FALSE,"""""",Hinchinbrooke,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69050,69050,AdministrativeArea,Elgin,Elgin,Municipalité de Elgin,Municipality of Elgin,FALSE,"""""",Elgin,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69055,69055,AdministrativeArea,Huntingdon,Huntingdon,Ville de Huntingdon,Town of Huntingdon,FALSE,"""""",Huntingdon,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69060,69060,AdministrativeArea,Godmanchester,Godmanchester,Municipalité de Godmanchester,Municipality of Godmanchester,FALSE,"""""",Godmanchester,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69065,69065,AdministrativeArea,Sainte-Barbe,Sainte-Barbe,Municipalité de Sainte-Barbe,Municipality of Sainte-Barbe,FALSE,"""""",Sainte-Barbe,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69070,69070,AdministrativeArea,Saint-Anicet,Saint-Anicet,Municipalité de Saint-Anicet,Municipality of Saint-Anicet,FALSE,"""""",Saint-Anicet,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69075,69075,AdministrativeArea,Dundee,Dundee,Municipalité de Dundee,Municipality of Dundee,FALSE,"""""",Dundee,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-69802,69802,AdministrativeArea,Akwesasne,Akwesasne,Territoire autochtone de Akwesasne,Aboriginal territory of Akwesasne,FALSE,"""""",Akwesasne,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-70005,70005,AdministrativeArea,Saint-Urbain-Premier,Saint-Urbain-Premier,Municipalité de Saint-Urbain-Premier,Municipality of Saint-Urbain-Premier,FALSE,"""""",Saint-Urbain-Premier,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-70012,70012,AdministrativeArea,Sainte-Martine,Sainte-Martine,Municipalité de Sainte-Martine,Municipality of Sainte-Martine,FALSE,"""""",Sainte-Martine,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-70022,70022,AdministrativeArea,Beauharnois,Beauharnois,Ville de Beauharnois,Town of Beauharnois,FALSE,"""""",Beauharnois,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-70030,70030,AdministrativeArea,Saint-Étienne-de-Beauharnois,Saint-Étienne-de-Beauharnois,Municipalité de Saint-Étienne-de-Beauharnois,Municipality of Saint-Étienne-de-Beauharnois,FALSE,"""""",Saint-Étienne-de-Beauharnois,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-70035,70035,AdministrativeArea,Saint-Louis-de-Gonzague,Saint-Louis-de-Gonzague,Municipalité de Saint-Louis-de-Gonzague,Municipality of Saint-Louis-de-Gonzague,FALSE,"""""",Saint-Louis-de-Gonzague,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-70040,70040,AdministrativeArea,Saint-Stanislas-de-Kostka,Saint-Stanislas-de-Kostka,Municipalité de Saint-Stanislas-de-Kostka,Municipality of Saint-Stanislas-de-Kostka,FALSE,"""""",Saint-Stanislas-de-Kostka,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-70052,70052,AdministrativeArea,Salaberry-de-Valleyfield,Salaberry-de-Valleyfield,Ville de Salaberry-de-Valleyfield,Town of Salaberry-de-Valleyfield,FALSE,"""""",Salaberry-de-Valleyfield,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71005,71005,AdministrativeArea,Rivière-Beaudette,Rivière-Beaudette,Municipalité de Rivière-Beaudette,Municipality of Rivière-Beaudette,FALSE,"""""",Rivière-Beaudette,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71015,71015,AdministrativeArea,Saint-Télesphore,Saint-Télesphore,Municipalité de Saint-Télesphore,Municipality of Saint-Télesphore,FALSE,"""""",Saint-Télesphore,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71020,71020,AdministrativeArea,Saint-Polycarpe,Saint-Polycarpe,Municipalité de Saint-Polycarpe,Municipality of Saint-Polycarpe,FALSE,"""""",Saint-Polycarpe,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71025,71025,AdministrativeArea,Saint-Zotique,Saint-Zotique,Ville de Saint-Zotique,Town of Saint-Zotique,FALSE,"""""",Saint-Zotique,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71033,71033,AdministrativeArea,Les Coteaux,Les Coteaux,Municipalité de Les Coteaux,Municipality of Les Coteaux,FALSE,"""""",Les Coteaux,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71040,71040,AdministrativeArea,Coteau-du-Lac,Coteau-du-Lac,Ville de Coteau-du-Lac,Town of Coteau-du-Lac,FALSE,"""""",Coteau-du-Lac,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71045,71045,AdministrativeArea,Saint-Clet,Saint-Clet,Municipalité de Saint-Clet,Municipality of Saint-Clet,FALSE,"""""",Saint-Clet,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71050,71050,AdministrativeArea,Les Cèdres,Les Cèdres,Municipalité de Les Cèdres,Municipality of Les Cèdres,FALSE,"""""",Les Cèdres,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71055,71055,AdministrativeArea,Pointe-des-Cascades,Pointe-des-Cascades,Municipalité de Pointe-des-Cascades,Municipality of Pointe-des-Cascades,FALSE,"""""",Pointe-des-Cascades,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71060,71060,AdministrativeArea,L'Île-Perrot,L'Île-Perrot,Ville de L'Île-Perrot,Town of L'Île-Perrot,FALSE,"""""",L'Île-Perrot,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71065,71065,AdministrativeArea,Notre-Dame-de-l'Île-Perrot,Notre-Dame-de-l'Île-Perrot,Ville de Notre-Dame-de-l'Île-Perrot,Town of Notre-Dame-de-l'Île-Perrot,FALSE,"""""",Notre-Dame-de-l'Île-Perrot,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71070,71070,AdministrativeArea,Pincourt,Pincourt,Ville de Pincourt,Town of Pincourt,FALSE,"""""",Pincourt,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71075,71075,AdministrativeArea,Terrasse-Vaudreuil,Terrasse-Vaudreuil,Municipalité de Terrasse-Vaudreuil,Municipality of Terrasse-Vaudreuil,FALSE,"""""",Terrasse-Vaudreuil,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71083,71083,AdministrativeArea,Vaudreuil-Dorion,Vaudreuil-Dorion,Ville de Vaudreuil-Dorion,Town of Vaudreuil-Dorion,FALSE,"""""",Vaudreuil-Dorion,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-71090,71090,AdministrativeArea,Vaudreuil-sur-le-Lac,Vaudreuil-sur-le-Lac,Municipalité de Vaudreuil-sur-le-Lac,Municipality of Vaudreuil-sur-le-Lac,FALSE,"""""",Vaudreuil-sur-le-Lac,QC,"""""",CAN,2025-03-27T15:00:00-04:00
